tenure_months,monthly_charges,total_charges,contract_type,has_internet_service,payment_method,num_support_calls,is_senior,num_0,num_1,num_2,num_3,num_4,num_5,churn
40,29.72,1234.58,month-to-month,No,credit_card,6,0,0.1195200827750007,-2.6706289386672206,0.03369259920429912,-0.0956481543071051,0.5230365211888401,-1.3773892630957358,0
30,15.77,532.42,month-to-month,Fiber optic,mailed_check,2,0,-0.1311005464797379,0.26007188287258076,1.046471006390378,0.23926614116266792,-0.07783824191123756,0.8401177003398899,0
74,30.02,2172.04,month-to-month,No,mailed_check,1,0,0.5139721028108626,0.566504941766691,-1.9592094126613198,0.7392681797424095,-0.26858802171748,-2.5243598667483207,0
0,52.25,0.0,one-year,Fiber optic,credit_card,2,0,2.525742874971589,0.6256063962415896,-0.7655981901089199,-0.011661648684102417,-1.1974029759443772,-0.7479798587343278,0
5,37.49,160.85,one-year,Fiber optic,mailed_check,4,0,-2.063250494812924,-1.8610079098370753,-0.8006763086879642,-0.16101935225648373,1.318322771220528,-2.30411238295184,1
0,36.33,131.62,two-year,Fiber optic,electronic_check,1,0,-1.7722104443014017,0.23224237557997096,-1.1686109338552644,1.5193373771342937,0.810810099716917,-0.5270698855508904,0
25,24.01,578.75,month-to-month,Fiber optic,credit_card,2,0,-0.9191157044118283,-0.8282455532836477,-0.03965812575903549,1.0736414873768128,0.6523615603683232,1.088704110736204,0
54,24.42,1402.56,month-to-month,Fiber optic,credit_card,0,0,-0.5432324806484414,0.1451046335867141,1.4737947084491159,0.7387280044530251,0.0097357568158912,-0.7203413146180568,1
6,39.12,171.39,month-to-month,Fiber optic,credit_card,2,0,-1.9300683365693279,0.05066465279577992,-1.3489622902881016,1.069370539258184,0.9888963222084816,0.47437072945601977,0
62,27.74,1670.4,month-to-month,No,electronic_check,2,0,0.4443164268493984,1.3732255422236546,-1.77604130845075,-1.2358111842515695,-0.3879478272383834,-1.153731089439046,0
1,52.34,18.01,month-to-month,Fiber optic,mailed_check,2,0,-2.6890626493799976,0.3582346016033957,-2.64779339417545,1.4829823406769742,1.289693173475962,-1.4878961344947854,0
65,18.69,1172.57,month-to-month,No,electronic_check,3,0,-0.2428552627004129,1.8399281405967574,-0.5079501773136952,1.5405523838476114,-0.3780570769732852,-2.0154763549707413,1
10,11.59,102.51,one-year,No,electronic_check,6,0,-0.14237038531959323,1.413723593352774,-1.2568081823615416,0.3431954846423206,-0.1445908312622164,0.008368078176901106,1
2,26.14,16.84,month-to-month,Fiber optic,electronic_check,3,0,0.6244721046739443,0.8100918235179037,0.03843550223294856,1.7137670452094473,-0.49045726453740385,-0.4504774086182015,0
15,49.89,707.38,one-year,DSL,bank_transfer,2,0,2.8422829246822134,0.07324260654370207,-1.3204501395539403,-0.12483092595152831,-1.1776252177896014,-1.4996378653273714,0
7,34.89,302.15,month-to-month,Fiber optic,mailed_check,3,0,-1.3640309386245593,-1.7019529022774917,-0.665459260551714,1.1712280548793175,0.9374759469466167,-2.849590728195511,1
8,21.39,232.31,two-year,Fiber optic,mailed_check,3,0,-0.3020878250151069,1.7911012709739,-1.4849435285363028,-0.019389538479447774,-0.21685372545190426,-1.5903478867413439,0
8,29.26,281.54,two-year,DSL,credit_card,2,1,0.8634589183836214,-0.781782828886404,0.0017412717167456515,0.621078243485364,-0.07272361015321417,2.4149175093636357,1
38,46.5,1793.2,two-year,Fiber optic,credit_card,1,0,-1.8925972168924412,-0.208394902316566,-1.2386614653194017,0.2632498739630526,1.0123416850649751,0.24021284799025922,0
18,36.83,667.58,one-year,No,bank_transfer,2,0,1.4917264427284802,1.3251590694437447,-1.9280779373260128,-0.3514868033751526,-0.8160560355717136,-1.206886395197546,0
8,38.31,281.63,one-year,DSL,electronic_check,3,0,2.017617742507512,0.6597854001761871,-1.1393426518127983,-0.14948840201419838,-0.9790869240647648,-1.4561810235400714,0
22,22.08,438.1,month-to-month,Fiber optic,credit_card,5,0,0.4581615002835411,-2.3160517851235607,-0.09478506751213633,0.8886628197703732,0.28350147387659413,-1.831973415048858,0
30,23.53,724.05,month-to-month,No,mailed_check,4,0,-0.43840399088143334,2.243720295861082,-0.05308092637436179,0.5175994814165256,-0.3809931573787074,-0.7763310577420727,1
7,40.07,221.81,one-year,Fiber optic,credit_card,3,0,1.1887188211474362,1.6229226308478435,-0.47164402583591525,0.7652427875460576,-0.8193146851604373,0.7623868097618125,0
12,22.73,223.06,one-year,Fiber optic,electronic_check,6,0,-0.3642702181705503,-2.754306357236117,0.10635779693722647,-0.779746897730078,0.8854234237104317,1.626046819991401,0
3,54.86,222.23,two-year,Fiber optic,bank_transfer,3,0,-3.4962851937997206,0.5548044386145643,-1.693747519795866,-0.297225875750449,1.678478964471653,2.5326779011078786,0
4,48.86,290.47,month-to-month,Fiber optic,electronic_check,2,0,3.1273415335313466,1.4323149132534003,-1.6029061582597803,-0.33562121598610006,-1.5622758440739926,-0.734311762822099,0
27,28.69,794.29,month-to-month,DSL,credit_card,2,0,-0.3197509370984666,-1.4139846842225803,-0.6717706005617492,1.0770895342590667,0.46898753584553976,-1.7351347098695933,0
4,36.12,199.8,one-year,No,bank_transfer,3,0,-0.6318811400282316,1.2502682059893129,0.428725360970172,-0.22166490629229632,-0.05669316807484491,0.3491797012229825,0
17,35.94,598.69,two-year,Fiber optic,bank_transfer,3,0,1.3684280504312762,1.0971109578325489,-1.5756496683974228,-0.3032072962828559,-0.7297222276872486,-0.8744476290145414,0
29,39.63,1082.39,month-to-month,Fiber optic,electronic_check,0,0,-1.9219146039180295,-0.340811601058982,-2.10323480442431,2.239721929999064,1.0779306172756842,-1.275305617906471,0
2,43.66,117.93,month-to-month,Fiber optic,credit_card,1,0,2.3477047289138904,0.5050290576217673,-2.1822151084946935,0.17302086514130235,-1.024351042456255,-2.5364720259769378,0
20,11.74,263.26,month-to-month,DSL,electronic_check,2,0,0.3657529138725686,1.3637772930498215,-3.0156027434458466,-1.5726100559786802,-0.2690911486517478,-2.2063339299266937,0
7,50.72,358.62,month-to-month,No,credit_card,2,0,2.699166850462925,0.47224015721134405,-0.9622065716679704,-0.23417072277999834,-1.229047914943425,-1.0558000171132351,0
79,39.51,3109.17,month-to-month,Fiber optic,credit_card,3,0,-1.8842484083904305,-1.197385359113312,-2.060897096807457,-0.09881051269957185,1.2524415356522638,-1.5073313046961445,0
15,57.61,912.26,month-to-month,DSL,mailed_check,3,0,3.5467667005765597,1.7378687567543945,-1.2802759469664382,-0.23556081095405124,-1.8253015178254761,-0.17066292037356223,0
39,41.65,1575.06,two-year,No,bank_transfer,0,0,-2.521047983592392,0.28124626637308436,-2.0183991171199005,-0.864981189906715,1.1870415745024707,-1.0929563295932776,0
19,25.13,438.78,month-to-month,Fiber optic,credit_card,0,1,0.705403321921886,-0.3904393527329031,1.4623493664697196,-0.959204482989536,-0.31830097055124573,1.0380820756325986,1
1,50.45,0.04,month-to-month,Fiber optic,electronic_check,3,0,-3.2507975253978696,1.4445076354058561,-3.656829360587988,1.235890309899062,1.3005453060346135,-3.1575796124662383,0
24,30.35,732.65,one-year,Fiber optic,electronic_check,7,0,-0.5240951559616687,-2.8433977485687003,0.616450039085263,1.267256576153822,0.9349798078611914,1.907821383962088,1
72,21.31,1479.93,two-year,DSL,mailed_check,2,0,-0.32079602290442344,-0.21363220757855328,-1.1642111644601867,0.6066308069820846,0.2597440780976673,-1.1614222295715444,1
22,33.45,701.69,two-year,Fiber optic,mailed_check,2,0,0.3033358472851343,0.725752477331245,-1.4073391683473955,0.7632601591316476,-0.281828607411434,-2.682114476313407,0
41,37.47,1500.98,month-to-month,DSL,mailed_check,2,0,1.5311178917644592,0.6143162289199171,2.1321573626029995,1.0271778715306175,-1.0720144330042993,-0.7400953380160098,1
51,20.62,1038.59,two-year,Fiber optic,bank_transfer,4,0,0.6999394911320992,-2.2665652949005706,0.5821792604695926,-1.0729081232794484,0.26026569198219646,1.7004699148597777,1
6,27.5,90.63,month-to-month,Fiber optic,mailed_check,5,0,0.8143493979218943,-1.980505850299954,0.48284026868498997,1.9304043028738804,0.17379376817114436,2.1563727271299737,1
5,37.98,194.26,one-year,No,bank_transfer,1,0,-2.1238260194446887,-0.6772281317160093,-1.5998157046609507,-0.09204414749678139,1.2658689726558296,0.28681361020832585,0
22,26.75,650.87,one-year,Fiber optic,mailed_check,1,1,-1.7719064306102785,-0.11689562781858631,-1.3379601022083758,-0.6363066108978217,0.9553390829577234,0.38335275984433004,0
12,45.83,556.73,month-to-month,DSL,bank_transfer,4,0,1.7833679992867593,0.8798572130983099,-2.082626010406295,-0.7913565753494521,-0.8758935075017169,-2.429565195860894,0
43,49.7,2214.17,month-to-month,No,credit_card,3,0,2.618707557251102,0.4261797983129143,-0.8425917859209824,-0.7044393994194625,-1.106906930907262,0.8447216340014496,0
55,32.44,1850.9,month-to-month,Fiber optic,mailed_check,5,0,-0.9772072382298482,1.6849716634888519,-2.6246757037641544,-1.00811053583389,0.3259858808453478,0.6285378823611181,1
10,32.93,368.19,two-year,Fiber optic,bank_transfer,4,0,-1.2101662385611214,-1.7010899589922799,-0.9811810459209749,1.1384861465428586,1.0374881463915075,-0.0028309719275196876,0
6,34.26,209.29,month-to-month,DSL,credit_card,2,0,-2.117245918051151,0.2300207887185589,2.1923620623924873,-0.7441889341219295,0.46245771540938885,-3.534377343974061,1
36,38.57,1389.65,one-year,No,mailed_check,3,0,2.098642815347052,1.5795143442725827,-1.052952234704834,1.926244833623829,-1.2327917622691509,-1.201216086388035,0
7,56.78,435.65,month-to-month,No,credit_card,1,0,3.2571579490423863,0.6645472642822363,-0.6082289007013153,-0.23276869301010344,-1.4854670607105094,0.419303548000296,0
41,17.81,710.63,month-to-month,Fiber optic,mailed_check,5,0,0.3068020152876354,1.1749574195889332,0.697133008949099,0.5262485386830472,-0.43877750554886724,1.0892197785979616,0
13,31.2,311.47,two-year,No,electronic_check,3,0,2.385997349906668,0.9751836885100377,-0.6838755790163737,0.13825885315257266,-1.2631302080143278,-1.4611625996411202,0
26,22.23,602.58,one-year,DSL,bank_transfer,4,0,-0.33698680551843707,2.322872729625037,-1.6438519901593827,-1.2191347212312982,-0.302810971193201,-1.3759940005881224,0
2,30.95,5.35,two-year,No,electronic_check,2,0,1.1655040889288695,0.6614468990231909,1.659209622011288,1.4309588138841496,-0.758193014859586,1.751388835161443,0
23,35.49,768.16,month-to-month,Fiber optic,bank_transfer,2,0,-1.4811038232700444,-1.0592036412343715,-1.426351808008254,0.49999029068152095,0.9936009805946413,-1.1567493119646464,0
14,42.4,593.61,month-to-month,DSL,electronic_check,2,1,1.8759164275399196,1.119910506853202,-0.19613553107056314,-0.6744684393584103,-1.0159160861315972,0.9562611128887468,0
21,64.05,1340.29,month-to-month,Fiber optic,mailed_check,3,0,4.086026608274913,1.51138889848011,-2.9183420595645218,-0.012060264633447428,-1.900440460988809,-1.6762723415031195,0
4,36.96,77.24,month-to-month,Fiber optic,electronic_check,2,0,-1.5665454756876425,-0.2502667239727734,-1.758661835943069,0.7345167457184242,0.831933053722189,-1.9961083386647367,1
32,33.87,1092.11,month-to-month,DSL,mailed_check,5,1,-0.7897201206840297,-1.1436537565810458,-1.3155278203102128,-0.6429659768331094,0.6072683235709879,-3.199633992889304,0
47,38.75,1869.56,one-year,DSL,bank_transfer,1,0,-2.6346292494088335,-0.06677281069664054,-2.801702197614964,0.732365306804307,1.4099335664308854,-0.95092345840908,0
5,35.27,119.93,month-to-month,DSL,mailed_check,3,0,-1.2749172784989753,0.6792098654302208,0.20422099571274965,1.2831097173120483,0.38854885682633683,0.4683584309550779,0
2,31.57,126.76,month-to-month,Fiber optic,electronic_check,2,0,0.8437011353764067,0.753319250337838,-1.0393619338025306,-0.09400402436845126,-0.5097052985148393,-1.5755877851287012,0
0,47.18,0.0,month-to-month,DSL,credit_card,2,0,-3.3373413254269586,1.213967794953335,-1.5607190766496934,-0.5453808212594968,1.4029251165167154,1.8073668984627096,0
24,29.93,824.19,month-to-month,DSL,bank_transfer,3,0,1.744609635616073,0.6013435413560839,-1.0143481412000264,-0.6703215157568472,-0.8213678422156248,-0.6276500961188506,0
22,35.52,760.88,one-year,Fiber optic,credit_card,1,0,-1.9246829407918724,-0.10571623964359778,-1.5299262644436626,-0.5398142101308535,1.0232841879343644,0.04342563955426004,0
18,25.12,459.44,month-to-month,No,credit_card,3,0,-0.8425624851313281,-1.6327733902748707,-0.897240326780255,-1.1757648683315356,0.7942674116588395,-1.257768335265147,0
6,35.04,115.64,month-to-month,Fiber optic,credit_card,3,0,-1.1274783309954364,0.118729284403718,-1.9075279500219084,0.9437177392107827,0.5109816805523584,-3.2336709409846316,0
11,23.0,249.89,month-to-month,DSL,credit_card,4,0,-0.6071332365967271,-1.575427692042005,0.44631759530467874,0.509487426329461,0.7290509671752351,2.874276851271252,0
21,24.41,524.03,two-year,No,credit_card,3,0,-0.8695568584505995,0.3247003142284466,-1.8640465942661835,-1.2183952849415978,0.42318974848628166,-1.566082178897013,1
16,45.52,724.01,two-year,Fiber optic,electronic_check,3,0,-2.8580214808315674,-1.2538073029582426,-2.4522443667125895,2.1316401916067003,1.7134670611496232,-1.8420857365002328,1
105,48.06,5018.15,one-year,Fiber optic,mailed_check,3,1,-2.247160975257394,0.937547101512016,-1.3199262897416209,1.08635900452229,0.9165114053771775,0.6223389321575135,0
3,31.97,48.58,month-to-month,Fiber optic,mailed_check,1,1,1.1905518087630758,0.832955541928232,-1.5113733283609623,-0.48519869575700847,-0.6188201538143958,-1.3623494240501075,0
28,34.83,1031.77,month-to-month,Fiber optic,credit_card,0,0,-1.5724190875176662,-0.18116262975986397,-1.0663823070799048,0.38428078932819676,0.8098688925497174,-0.5932348340269965,0
12,34.67,417.58,one-year,DSL,electronic_check,7,0,1.5221673315298885,-3.1773443169764892,0.4498631384781546,-0.7760821833355165,0.20163417390621868,3.0671215583121203,1
13,27.38,432.98,two-year,Fiber optic,credit_card,6,0,0.09183788018598849,-2.5369555952558986,0.4165835691401325,0.508512340643914,0.524839016120679,-0.037297555814378436,0
30,34.37,1004.78,two-year,Fiber optic,credit_card,2,0,1.8112008969178466,0.8472257445052983,-0.7470016820275752,-0.5521075408884534,-0.967396320601363,-1.2597804026611563,0
28,42.68,1173.3,two-year,Fiber optic,bank_transfer,2,0,1.6104766546085572,0.8240825326676637,-1.2524378589990808,0.49493523673947365,-0.8116523493476688,-1.0561053435568715,0
113,42.0,4786.78,month-to-month,Fiber optic,electronic_check,3,0,2.095084430575187,1.1443600191789731,-1.3601430327018187,1.044151323948315,-1.087278328501301,-1.0610928308717182,0
3,30.52,10.41,two-year,Fiber optic,credit_card,4,0,-1.1324974649995314,-1.1059730382315691,-1.1906387843207338,1.486561926816944,0.8304382759759353,-1.123811322688339,0
2,47.59,34.51,one-year,Fiber optic,mailed_check,6,0,1.5083976498328444,2.032338506074113,-3.087575614530843,-2.1526116550845003,-0.8984617796456211,-1.8115126988465908,0
30,38.99,1224.57,one-year,Fiber optic,bank_transfer,4,0,2.427274393488253,1.8562638210373736,-1.6131007000057882,-1.3844711057218169,-1.3679593805927217,-0.8996950080926618,0
20,20.48,351.0,month-to-month,No,credit_card,3,0,-0.22491618422623305,-1.8442884868939917,-0.7026707076077994,-0.8474073075538474,0.5490410037384088,-1.4308586730375494,0
7,21.58,60.11,month-to-month,Fiber optic,credit_card,2,0,-0.7742915963463074,-1.1456359971373344,-0.7978712450310201,0.7212281920076732,0.6383430357643705,-1.2268105324780159,0
1,29.8,123.23,month-to-month,No,credit_card,4,0,0.5039987519435277,0.8394281187470255,1.3727722634868238,0.5829305073415867,-0.48359045011838153,1.765289069353957,0
2,46.91,24.13,month-to-month,No,electronic_check,1,0,1.8464016535006014,0.9349076669925923,-0.3960511958631604,0.6876783594762813,-1.0204708330860297,-0.8197555078462597,0
53,32.55,1734.36,month-to-month,Fiber optic,credit_card,5,0,0.41981267629482866,-2.759763021315554,0.08240173128989903,-1.0836107219968028,0.40355091258501746,-1.5009001555726842,0
5,49.48,250.85,two-year,Fiber optic,mailed_check,2,0,-2.3365087781575,0.006987973031029826,-2.264133818922396,-1.0098169343686842,1.2329448517790316,-0.37445076109492614,0
9,25.62,90.05,month-to-month,DSL,bank_transfer,4,0,0.6603983689262308,0.7492149890683624,0.6180603834067793,0.7604999100371871,-0.5420416630848368,-0.21624153543075553,0
6,20.67,110.65,month-to-month,No,electronic_check,3,0,-0.2491294480693319,-1.9414303978252596,-1.1043591738689749,-0.14093850158389237,0.5795249652251192,-2.4158947269340763,0
10,27.83,300.72,month-to-month,DSL,bank_transfer,3,0,1.618760546547608,0.8829404433673802,0.1106685792222013,-0.10856240627592322,-0.8830362144924179,0.8957151427293164,0
1,44.11,61.83,month-to-month,Fiber optic,mailed_check,4,1,1.393451116682681,1.9752372045385187,-3.948010042231907,0.08756094436591162,-0.8324329379277975,-3.7127982501122903,0
17,26.33,492.79,two-year,DSL,credit_card,5,1,0.3984200346991822,2.6539846949460424,0.5574707480412859,-0.37237316266128384,-0.9291497021326113,-1.2518439100946561,1
1,32.96,13.59,month-to-month,Fiber optic,electronic_check,2,0,1.5421621464257202,1.2623853147623556,-2.65151374190257,0.02523356452175318,-0.7944227689592798,-2.245101677413933,0
38,36.75,1432.13,month-to-month,Fiber optic,credit_card,1,0,-1.0105639642758133,-0.7354295097614396,-0.9177611018976427,1.1261689091393843,0.6283535791780784,-1.7881536283564896,0
6,54.1,290.13,two-year,No,electronic_check,3,0,-3.8967106841017323,-0.823523200478838,-1.743355857265331,0.28611887955991133,2.059773122532197,-0.22493530530339545,1
18,42.01,685.66,two-year,Fiber optic,credit_card,2,0,1.997769939161016,0.2847385746775366,1.428956746290322,-0.38295528485508773,-1.0732557697665306,0.2560120286906894,1
50,27.93,1331.61,month-to-month,No,mailed_check,4,1,0.8788770938995298,1.0081733144546885,-1.6706705781752196,1.4191331442715687,-0.5524083188843093,-2.286680007558644,0
25,37.32,859.89,one-year,Fiber optic,mailed_check,4,0,-1.4122760545425148,1.8098852652664745,-0.6699701529917713,1.3918151637077287,0.22715598038263562,-0.422065781388813,1
18,37.28,721.52,one-year,DSL,credit_card,2,1,-1.7598878798002553,1.0597062588883486,-1.4109901517018346,0.20795826550092925,0.5652386232724524,-1.9553318839506606,1
9,25.05,149.72,one-year,DSL,mailed_check,7,1,1.2308738240719457,-2.6712882316534063,-0.4943076526835257,-0.33621915599756125,-0.048748766762561485,-4.51957805591066,0
9,32.93,310.07,month-to-month,Fiber optic,credit_card,0,0,1.255658473550448,-0.06457987049953351,0.8395820549238688,0.3550181708946384,-0.5862350252416543,0.6627622835333344,0
26,39.07,1002.52,two-year,DSL,electronic_check,3,0,1.3830309909813974,-1.4307038032566495,1.207834929128594,-0.700186690794623,-0.3349062954206839,1.0217786225862642,1
120,35.72,4281.27,month-to-month,Fiber optic,mailed_check,0,0,1.586259398248723,0.4739504824422949,1.519630462320434,-1.3436611687451343,-0.9715956212378293,-0.1984544550041829,1
26,52.9,1443.58,month-to-month,DSL,electronic_check,1,0,2.9029289170507173,0.5866814919941397,1.0442700420902764,0.5638472312333297,-1.460656801203421,1.0283801090622282,1
19,37.46,689.82,month-to-month,Fiber optic,credit_card,4,0,2.2683204557825647,1.5564451629358151,2.386490165914882,1.4944204074152139,-1.6415651561274667,-0.6682728841667529,1
31,45.28,1434.26,month-to-month,Fiber optic,electronic_check,3,1,-2.5413118633428438,1.0294655517345523,-1.9605845781679958,-0.21075399027435418,1.0423355140972843,-0.39282747342656865,0
15,25.38,382.58,two-year,Fiber optic,bank_transfer,6,0,-0.8498154066260293,0.8852356815561317,-1.2420944963995915,1.0603852656451795,0.27674419587886817,-0.21634543443536658,1
1,49.26,41.66,month-to-month,DSL,credit_card,0,0,-2.5522731474649047,0.3758675514956231,0.0732713559241569,0.5131215741323824,0.9815725759581861,-0.5317712554197567,1
19,42.97,931.43,month-to-month,DSL,mailed_check,1,0,-2.2813621857299626,0.626870788209213,-2.3570570302341816,0.8271002185708735,1.0183355226083102,-1.4730385794670213,0
75,38.96,2849.93,month-to-month,Fiber optic,mailed_check,0,0,-1.5511295930110829,-0.33064600322258686,-0.7074006763565154,1.1747398570335101,0.8814291976304915,1.179644987678513,0
4,40.63,226.98,month-to-month,DSL,bank_transfer,2,1,-1.5190413856789298,-0.10536113142264192,-0.15160278934786464,-1.074905416732206,0.6229699232494836,-1.6241800439712781,1
28,39.2,1130.42,two-year,Fiber optic,credit_card,3,0,1.5744405336011678,1.4935096932348695,2.334723037768455,-0.15833850208588213,-1.349427055373164,-1.2847984436951028,1
5,34.65,149.27,month-to-month,Fiber optic,credit_card,3,0,-1.328003923178491,1.5114146775734882,-0.11657188666686269,0.798743441737362,0.195062190437367,-0.6057837731452372,1
18,48.02,945.83,one-year,DSL,credit_card,4,0,3.301451657622239,1.2743448117344527,-1.9516886208663333,1.297223539994938,-1.5858654656758482,-1.2331737888284484,0
2,21.01,0.0,one-year,Fiber optic,credit_card,3,0,0.1025064789289033,0.7777794053263053,-1.0360368044712895,-0.1526290758291013,-0.19485135722644903,-1.5696798446962577,0
14,28.52,373.19,one-year,Fiber optic,electronic_check,2,1,-1.1184975857142678,-0.4004739723860614,-0.07184828049752934,-0.37118585265837206,0.6669117086066676,1.6824735222977227,0
33,26.58,816.72,one-year,DSL,credit_card,5,0,-0.8295817435044427,-1.4290789600805516,-1.432034750830525,1.4920072398351298,0.731632889214422,-2.6437511072175823,0
10,42.53,445.9,month-to-month,Fiber optic,electronic_check,1,1,-2.440308448674721,0.2330858710176702,-2.771455024178123,1.3955519164770673,1.187254043259502,-2.300755993445055,0
26,40.04,985.39,two-year,DSL,electronic_check,3,0,2.4936814122412967,0.8653437396791801,-0.12480784498097419,0.33493311372269424,-1.225922707827662,1.035297214186055,0
38,20.23,790.39,one-year,Fiber optic,mailed_check,3,0,-1.0013596064043797,-1.3600230027967695,-1.1450998333903537,0.3466129835717763,0.8661569908358322,-0.35091165789366496,0
62,18.56,1141.4,one-year,Fiber optic,credit_card,3,0,0.19043551079624366,1.82816331215163,-2.0557942648358374,-1.6451741008740206,-0.38758579985417985,-1.7899998453678845,0
6,46.96,257.79,two-year,DSL,electronic_check,2,1,2.599348234850188,0.3847603528634449,0.9984428640768488,-0.19787449797868858,-1.3127704204123023,0.23800699832331862,0
12,23.01,295.55,one-year,Fiber optic,credit_card,3,1,-0.9751421452033713,1.5513014298526802,-1.3956691774517713,0.14150013719227467,0.18720897930931293,-0.21195108466280932,1
3,41.8,111.97,one-year,Fiber optic,bank_transfer,3,0,2.172471723846859,0.1786952079615436,0.16429966468611168,0.1158408910504626,-1.007605126647123,-0.14497793544482462,0
117,32.11,3702.44,two-year,DSL,electronic_check,5,0,0.2608043659168131,-2.0446765637076423,-0.10023325244632886,0.5928848305272745,0.29636904412281395,-1.9989705358502072,0
62,25.43,1716.73,month-to-month,Fiber optic,mailed_check,4,0,0.0316321091987406,1.6332254565989661,-2.536519019051644,0.05858158133794685,-0.2819019074662003,-3.0955681563391777,0
18,40.72,708.6,month-to-month,Fiber optic,credit_card,3,0,1.2506810973324824,1.9643340696124414,-0.6526507149936209,-0.24490140387629927,-0.9345934951286224,0.21683419737080412,0
44,26.41,1051.16,month-to-month,Fiber optic,mailed_check,2,0,-0.4457636873447337,-1.1371749427524003,-0.8400568411046907,-0.7434484579922509,0.4111873343617344,-3.0943285856511067,0
17,27.08,418.26,month-to-month,Fiber optic,electronic_check,4,1,0.12444160704639184,-1.7565306873282642,-0.5577365161800351,1.0112921047079566,0.31641371546086233,-2.38960435357924,0
23,24.21,493.47,one-year,No,electronic_check,0,0,-0.783392020613155,0.12953209163752277,-0.5205784909028461,0.3592836923366397,0.3032064780699523,-1.2834207311305033,0
2,24.42,90.15,one-year,No,mailed_check,4,0,0.7640978989850145,-2.4807931630331326,-0.007398795202826047,-0.4279904484254867,0.3854445919887692,2.5268182664930956,1
33,20.89,705.45,one-year,Fiber optic,credit_card,3,0,-1.4586583352646065,-0.5415582877058536,-0.8781087820713196,1.3575057230231635,0.8532409990550829,-0.04006179309681046,0
3,39.06,137.12,two-year,No,electronic_check,1,0,-1.3128616424323676,-0.2185340359742226,0.11282195193040812,-0.30107772511501346,0.7028807529413114,2.008846111720038,0
41,33.58,1358.28,month-to-month,DSL,bank_transfer,1,0,0.587494485733097,-0.5443129843498254,1.5048821346219037,0.32200962980915593,-0.28550727503282997,-0.046358139890540606,1
36,22.68,802.51,one-year,Fiber optic,mailed_check,2,1,-0.5443006906634975,1.0180470483597086,-0.11520449212319928,-1.1787016298949613,-0.04605903669735835,-1.044025492777918,0
29,53.17,1523.38,month-to-month,DSL,electronic_check,2,0,-3.4444653445943643,-0.8188528382425746,-1.564603977420475,0.6715113507233292,1.7947264279982287,-1.2752934105074711,1
0,34.86,0.0,month-to-month,DSL,credit_card,0,1,1.8632476879471562,0.48874778901725324,-0.5488811984975506,-0.6752611750644743,-0.8951028888417106,-0.6271687555583116,0
8,24.92,241.13,month-to-month,Fiber optic,electronic_check,7,0,0.3010060057032755,-2.516475245787384,0.0665940894836905,0.32553420588185894,0.42282812340797005,-0.9724997602118525,0
7,33.85,253.75,two-year,Fiber optic,credit_card,6,0,0.8223768438847368,3.0836081438595224,1.101797593795908,1.5630178928594602,-1.2792067101179567,-1.3639207097992372,1
10,18.31,208.11,month-to-month,Fiber optic,credit_card,4,0,0.7023625562311978,-1.8806560314411984,0.9730465298665486,1.476663084881009,0.08602691305121705,0.8730020470545976,0
2,27.82,80.62,one-year,Fiber optic,electronic_check,3,0,0.5770595540543286,1.5432572997771814,-1.5160572403545962,0.006248682722424675,-0.5320591970124352,-1.5399383724807092,0
66,26.17,1771.44,month-to-month,Fiber optic,bank_transfer,6,0,0.755531653643718,-2.935116542222689,-0.23845007712370803,-1.782256904852561,0.2589335936509795,-3.1169977117482333,0
19,25.4,497.01,month-to-month,Fiber optic,credit_card,4,0,-0.48304469994746424,-1.7880478797145671,-1.8972530458329064,0.4243790699816012,0.6565379680626656,-3.946760112935567,1
8,31.75,271.94,month-to-month,DSL,mailed_check,3,0,0.9456512779357039,1.8678414222521016,-4.412174104510157,-0.05738020941602489,-0.5793941628788615,-4.054792868922941,0
12,21.46,316.96,month-to-month,Fiber optic,credit_card,3,1,-0.2400933240379024,-1.736036692772373,-0.532553966066446,1.145138793620875,0.5083334045766847,-1.4976641167613707,0
14,53.72,718.83,two-year,DSL,credit_card,5,0,3.423968051182367,2.611291976448376,-2.604863264267377,-0.723922725667771,-1.8593780605766475,-0.5527276794069043,0
22,42.7,896.61,month-to-month,Fiber optic,bank_transfer,3,1,2.376775511083883,0.5855692288682763,-1.857002928306307,1.497374197935039,-1.0173961548738004,-0.9657691300601793,1
17,36.65,563.75,two-year,DSL,credit_card,2,1,1.1799561220585801,-0.6853480908051053,2.3409157732537427,1.6662792435304936,-0.5198847478292155,1.599652474076637,0
60,30.3,1827.15,two-year,DSL,electronic_check,3,0,-0.8207331788945813,-1.8000798550189374,-0.4245506147957995,-1.0522669757939982,0.8570381003203864,0.4990497212286298,0
16,43.73,606.99,two-year,Fiber optic,bank_transfer,5,0,2.2625652729994066,2.169118054194885,-2.374111764513245,2.1290266402472953,-1.30604356378333,-1.2205203857383147,0
116,26.33,3077.39,month-to-month,Fiber optic,credit_card,2,0,1.2681149800528446,1.1282876543868352,0.19364040542346816,-1.5247734068670156,-0.8566707032991301,-0.33342437838493266,0
45,20.04,896.34,two-year,Fiber optic,electronic_check,2,0,-0.19291585252846344,-1.4334024460513397,-1.3206833576082555,0.4665178525219784,0.38482605219961086,-3.934887721730617,0
5,33.25,222.98,month-to-month,DSL,electronic_check,3,0,0.875532897518881,0.8309319593017096,0.5630260644035812,0.26004310293846317,-0.6522352780059565,-0.28587576818763305,0
